# Avida count data
# Thu Feb 26 18:32:17 2009
#  1: update
#  2: number of insts executed this update
#  3: number of organisms
#  4: number of different genotypes
#  5: number of different threshold genotypes
#  6: number of different species
#  7: number of different threshold species
#  8: number of different lineages
#  9: number of births in this update
# 10: number of deaths in this update
# 11: number of breed true
# 12: number of breed true organisms?
# 13: number of no-birth organisms
# 14: number of single-threaded organisms
# 15: number of multi-threaded organisms
# 16: number of modified organisms

31800 107700 3588 2780 4344 0 0 0 232 234 106 1419 2087 3588 0 0
31900 107700 3589 2748 4303 0 0 0 240 241 105 1404 2065 3589 0 0
32000 107580 3585 2771 4237 0 0 0 218 219 96 1419 2067 3585 0 0
32100 107430 3580 2797 4236 0 0 0 233 234 88 1385 2072 3580 0 0
32200 107670 3585 2747 4152 0 0 0 264 268 114 1446 2091 3585 0 0
32300 107490 3588 2756 4223 0 0 0 230 225 92 1448 2066 3588 0 0
32400 107760 3591 2754 4097 0 0 0 226 227 91 1453 2052 3591 0 0
32500 107640 3586 2805 4150 0 0 0 226 228 102 1403 2076 3586 0 0
32600 107730 3584 2783 4200 0 0 0 213 220 84 1408 2076 3584 0 0
32700 107550 3586 2781 4319 0 0 0 229 228 88 1404 2061 3586 0 0
32800 107880 3593 2753 4285 0 0 0 244 247 107 1407 2070 3593 0 0
32900 107820 3591 2764 4405 0 0 0 211 214 88 1434 2083 3591 0 0
33000 107490 3584 2716 4504 0 0 0 266 265 118 1471 2055 3584 0 0
33100 107760 3586 2794 4294 0 0 0 226 232 96 1407 2044 3586 0 0
33200 107790 3593 2732 4403 0 0 0 218 218 103 1459 2050 3593 0 0
33300 107580 3590 2762 4310 0 0 0 222 218 92 1429 2086 3590 0 0
33400 107580 3584 2764 4289 0 0 0 200 202 86 1437 2061 3584 0 0
33500 107640 3590 2773 4379 0 0 0 227 225 109 1397 2100 3590 0 0
33600 107610 3586 2788 4144 0 0 0 226 227 98 1389 2071 3586 0 0
33700 107550 3583 2798 4149 0 0 0 223 225 87 1412 2070 3583 0 0
33800 107610 3589 2767 4212 0 0 0 250 248 104 1419 2079 3589 0 0
33900 107580 3586 2781 4238 0 0 0 227 227 109 1438 2101 3586 0 0
34000 107670 3584 2745 4282 0 0 0 242 247 113 1436 2053 3584 0 0
34100 107730 3585 2778 4247 0 0 0 194 200 83 1410 2046 3585 0 0
34200 107670 3588 2730 4194 0 0 0 228 229 95 1421 2044 3588 0 0
34300 107610 3590 2723 4146 0 0 0 228 225 105 1439 2055 3590 0 0
34400 107520 3587 2745 4225 0 0 0 235 232 98 1466 2082 3587 0 0
34500 107670 3587 2748 4292 0 0 0 222 224 92 1409 2040 3587 0 0
34600 107520 3580 2785 4349 0 0 0 212 216 99 1379 2049 3580 0 0
34700 107610 3586 2758 4429 0 0 0 245 246 110 1423 2047 3586 0 0
34800 107730 3590 2740 4492 0 0 0 226 227 84 1429 2067 3590 0 0
34900 107610 3587 2783 4393 0 0 0 233 233 88 1401 2078 3587 0 0
35000 107700 3588 2763 4534 0 0 0 204 206 78 1399 2066 3588 0 0
35100 107640 3591 2765 4497 0 0 0 220 217 92 1412 2079 3591 0 0
35200 107790 3591 2756 4592 0 0 0 233 235 108 1442 2094 3591 0 0
35300 107580 3588 2802 4651 0 0 0 235 233 95 1382 2079 3588 0 0
35400 107760 3591 2765 4649 0 0 0 224 225 102 1406 2076 3591 0 0
35500 107730 3591 2768 4734 0 0 0 234 234 92 1414 2076 3591 0 0
35600 107580 3592 2756 4396 0 0 0 236 230 91 1429 2063 3592 0 0
35700 107760 3587 2709 4518 0 0 0 219 224 102 1431 2033 3587 0 0
35800 107640 3591 2744 4551 0 0 0 258 255 133 1454 2049 3591 0 0
35900 107670 3590 2801 4529 0 0 0 240 239 83 1398 2063 3590 0 0
36000 107550 3586 2746 4476 0 0 0 219 218 96 1429 2048 3586 0 0
36100 107730 3586 2792 4458 0 0 0 231 236 85 1406 2079 3586 0 0
36200 107730 3586 2738 4505 0 0 0 220 225 89 1415 2057 3586 0 0
36300 107670 3591 2800 4508 0 0 0 239 237 101 1398 2112 3591 0 0
36400 107550 3583 2781 4409 0 0 0 215 217 87 1377 2058 3583 0 0
36500 107760 3591 2753 4455 0 0 0 241 242 97 1431 2101 3591 0 0
36600 107730 3585 2804 4548 0 0 0 240 246 83 1368 2045 3585 0 0
36700 107730 3593 2789 4464 0 0 0 233 231 91 1364 2059 3593 0 0
36800 107400 3586 2774 4597 0 0 0 221 215 89 1418 2054 3586 0 0
36900 107250 3582 2768 4610 0 0 0 245 238 115 1386 2050 3582 0 0
37000 107460 3580 2734 4604 0 0 0 231 233 105 1424 2039 3580 0 0
37100 107670 3585 2812 4463 0 0 0 205 209 81 1357 2085 3585 0 0
37200 107550 3586 2769 4484 0 0 0 249 248 101 1418 2078 3586 0 0
37300 107430 3580 2745 4446 0 0 0 238 239 93 1432 2066 3580 0 0
37400 107700 3588 2837 4396 0 0 0 210 212 75 1373 2089 3588 0 0
37500 107460 3582 2783 4442 0 0 0 238 238 102 1370 2018 3582 0 0
37600 107490 3579 2804 4396 0 0 0 236 240 99 1382 2023 3579 0 0
37700 107730 3586 2756 4508 0 0 0 197 202 86 1410 2032 3586 0 0
37800 107700 3583 2806 4682 0 0 0 230 237 96 1357 2047 3583 0 0
37900 107670 3589 2801 4730 0 0 0 220 220 95 1366 2036 3589 0 0
38000 107400 3585 2765 4718 0 0 0 206 201 91 1410 2056 3585 0 0
38100 107580 3585 2737 4760 0 0 0 199 200 87 1429 2019 3585 0 0
38200 107730 3590 2782 4611 0 0 0 243 244 105 1393 2046 3590 0 0
38300 107220 3574 2818 4471 0 0 0 230 230 89 1354 2057 3574 0 0
38400 107520 3578 2737 4600 0 0 0 214 220 92 1417 2071 3578 0 0
38500 107400 3585 2784 4557 0 0 0 253 248 85 1382 2038 3585 0 0
38600 107580 3585 2793 4581 0 0 0 250 251 117 1402 2082 3585 0 0
38700 107430 3586 2795 4614 0 0 0 251 246 110 1389 2073 3586 0 0
38800 107640 3590 2776 4455 0 0 0 245 243 98 1398 2036 3590 0 0
38900 107700 3586 2766 4477 0 0 0 195 199 79 1375 2040 3586 0 0
39000 107700 3590 2801 4462 0 0 0 207 207 79 1364 2053 3590 0 0
39100 107670 3593 2791 4549 0 0 0 217 213 83 1386 2060 3593 0 0
39200 107670 3588 2838 4473 0 0 0 226 227 98 1368 2049 3588 0 0
39300 107580 3590 2827 4489 0 0 0 210 206 78 1344 2064 3590 0 0
39400 107520 3584 2771 4509 0 0 0 219 219 89 1419 2060 3584 0 0
39500 107460 3586 2800 4606 0 0 0 230 226 82 1378 2024 3586 0 0
39600 107610 3589 2802 4549 0 0 0 222 220 89 1346 2078 3589 0 0
39700 107640 3594 2830 4494 0 0 0 209 203 80 1352 2100 3594 0 0
39800 107700 3583 2782 4552 0 0 0 196 203 83 1394 2083 3583 0 0
39900 107460 3583 2782 4659 0 0 0 251 250 87 1365 2071 3583 0 0
40000 107460 3581 2771 4670 0 0 0 203 204 78 1395 2048 3581 0 0
40100 107670 3591 2768 4641 0 0 0 225 223 93 1405 2092 3591 0 0
40200 107730 3589 2814 4327 0 0 0 208 210 66 1369 2077 3589 0 0
40300 107430 3584 2786 4460 0 0 0 222 219 85 1370 2076 3584 0 0
40400 107490 3587 2768 4391 0 0 0 258 254 102 1402 2058 3587 0 0
40500 107820 3590 2786 4415 0 0 0 217 221 90 1366 2064 3590 0 0
40600 107580 3588 2768 4375 0 0 0 231 229 104 1401 2053 3588 0 0
40700 107910 3596 2795 4366 0 0 0 200 201 90 1376 2083 3596 0 0
40800 107700 3592 2829 4395 0 0 0 206 204 69 1338 2090 3592 0 0
40900 107730 3593 2794 4408 0 0 0 227 225 99 1374 2103 3593 0 0
41000 107640 3587 2783 4323 0 0 0 224 225 97 1379 2090 3587 0 0
41100 107700 3593 2768 4393 0 0 0 269 266 116 1443 2074 3593 0 0
41200 107700 3588 2763 4256 0 0 0 215 217 100 1368 2077 3588 0 0
41300 107730 3589 2783 4330 0 0 0 229 231 92 1397 2094 3589 0 0
41400 107850 3591 2770 4424 0 0 0 233 237 91 1398 2067 3591 0 0
41500 107670 3586 2752 4492 0 0 0 235 238 100 1422 2079 3586 0 0
41600 107520 3584 2781 4498 0 0 0 233 233 103 1409 2067 3584 0 0
41700 107550 3589 2827 4549 0 0 0 203 199 96 1343 2062 3589 0 0
41800 107700 3589 2803 4498 0 0 0 243 244 97 1385 2071 3589 0 0
41900 107820 3589 2757 4425 0 0 0 268 273 113 1410 2060 3589 0 0
42000 107850 3596 2763 4503 0 0 0 243 242 111 1424 2080 3596 0 0
42100 107790 3591 2831 4466 0 0 0 259 261 101 1363 2081 3591 0 0
42200 107610 3589 2797 4499 0 0 0 227 225 96 1380 2044 3589 0 0
42300 107820 3588 2804 4609 0 0 0 233 239 90 1374 2066 3588 0 0
42400 107490 3589 2810 4469 0 0 0 219 213 94 1368 2079 3589 0 0
42500 107730 3586 2781 4404 0 0 0 251 256 100 1389 2104 3586 0 0
42600 107700 3591 2786 4488 0 0 0 221 220 99 1379 2143 3591 0 0
42700 107670 3588 2781 4530 0 0 0 237 238 110 1374 2086 3588 0 0
42800 107790 3592 2786 4470 0 0 0 239 240 90 1378 2063 3592 0 0
42900 107700 3589 2804 4537 0 0 0 267 268 102 1366 2054 3589 0 0
43000 107820 3591 2765 4454 0 0 0 229 232 88 1397 2099 3591 0 0
43100 107640 3588 2830 4409 0 0 0 232 232 95 1386 2046 3588 0 0
43200 107820 3591 2789 4448 0 0 0 242 245 110 1376 2088 3591 0 0
43300 107700 3591 2773 4429 0 0 0 224 223 90 1429 2085 3591 0 0
43400 107730 3591 2786 4478 0 0 0 271 271 113 1401 2079 3591 0 0
43500 107610 3589 2818 4375 0 0 0 217 215 78 1364 2047 3589 0 0
43600 107820 3595 2800 4488 0 0 0 234 233 99 1356 2042 3595 0 0
43700 107760 3593 2762 4403 0 0 0 266 265 110 1402 2064 3593 0 0
43800 107880 3596 2770 4179 0 0 0 259 259 107 1415 2059 3596 0 0
43900 107730 3590 2794 4241 0 0 0 230 231 93 1384 2053 3590 0 0
44000 107820 3595 2820 4283 0 0 0 252 251 107 1365 2098 3595 0 0
44100 107790 3590 2783 4307 0 0 0 243 246 96 1411 2071 3590 0 0
44200 107790 3592 2809 4341 0 0 0 239 240 99 1362 2104 3592 0 0
44300 107760 3597 2770 4308 0 0 0 263 258 101 1397 2103 3597 0 0
44400 107820 3595 2866 4428 0 0 0 242 241 90 1340 2109 3595 0 0
44500 107790 3593 2805 4457 0 0 0 282 282 108 1339 2097 3593 0 0
44600 107760 3590 2749 4590 0 0 0 240 242 112 1425 2051 3590 0 0
44700 107610 3588 2823 4584 0 0 0 228 227 86 1343 2094 3588 0 0
44800 107850 3596 2832 4631 0 0 0 260 259 106 1318 2092 3596 0 0
44900 107760 3593 2809 4534 0 0 0 238 237 107 1382 2102 3593 0 0
45000 107760 3596 2820 4613 0 0 0 256 252 103 1341 2098 3596 0 0
45100 107760 3591 2838 4564 0 0 0 238 239 97 1346 2106 3591 0 0
45200 107820 3594 2771 4572 0 0 0 263 263 115 1437 2090 3594 0 0
45300 107820 3593 2763 4699 0 0 0 264 265 107 1431 2075 3593 0 0
45400 107610 3592 2813 4726 0 0 0 251 246 104 1359 2090 3592 0 0
45500 107730 3595 2823 4605 0 0 0 259 255 98 1341 2097 3595 0 0
45600 107640 3590 2787 4568 0 0 0 197 195 82 1385 2123 3590 0 0
45700 107730 3593 2786 4601 0 0 0 255 253 104 1405 2084 3593 0 0
45800 107790 3596 2759 4239 0 0 0 252 249 93 1424 2101 3596 0 0
45900 107790 3591 2796 4296 0 0 0 229 231 100 1380 2112 3591 0 0
46000 107700 3591 2755 4293 0 0 0 229 228 107 1415 2070 3591 0 0
46100 107610 3587 2785 4269 0 0 0 236 236 92 1398 2100 3587 0 0
46200 107640 3586 2807 4303 0 0 0 229 231 103 1368 2107 3586 0 0
46300 107850 3592 2793 4337 0 0 0 231 234 108 1416 2095 3592 0 0
46400 107820 3594 2760 4201 0 0 0 241 241 90 1419 2085 3594 0 0
46500 107790 3594 2739 4121 0 0 0 265 264 106 1442 2085 3594 0 0
46600 107820 3591 2742 4281 0 0 0 264 267 107 1420 2133 3591 0 0
46700 107760 3589 2822 4314 0 0 0 229 232 86 1357 2086 3589 0 0
46800 107820 3593 2792 4274 0 0 0 243 244 110 1385 2082 3593 0 0
46900 107790 3592 2801 4238 0 0 0 234 235 79 1341 2105 3592 0 0
47000 107790 3592 2759 4271 0 0 0 244 245 99 1444 2079 3592 0 0
47100 107820 3590 2788 4309 0 0 0 254 258 99 1368 2084 3590 0 0
47200 107730 3589 2758 4381 0 0 0 215 217 74 1404 2044 3589 0 0
47300 107790 3594 2781 4340 0 0 0 243 242 115 1400 2102 3594 0 0
47400 107820 3593 2822 4368 0 0 0 215 216 98 1378 2085 3593 0 0
47500 107790 3592 2839 4507 0 0 0 254 255 110 1362 2069 3592 0 0
47600 107880 3594 2797 4615 0 0 0 264 266 111 1414 2066 3594 0 0
47700 107700 3588 2769 4591 0 0 0 251 253 95 1402 2058 3588 0 0
47800 107850 3594 2854 4621 0 0 0 231 232 101 1330 2080 3594 0 0
47900 107670 3591 2792 4414 0 0 0 270 268 114 1422 2124 3591 0 0
48000 107640 3591 2791 4462 0 0 0 257 254 101 1392 2103 3591 0 0
48100 107670 3590 2802 4412 0 0 0 255 254 100 1417 2098 3590 0 0
48200 107850 3594 2812 4446 0 0 0 230 231 88 1386 2104 3594 0 0
48300 107850 3596 2804 4495 0 0 0 236 235 96 1388 2058 3596 0 0
48400 107700 3589 2830 4408 0 0 0 288 289 106 1340 2099 3589 0 0
48500 107850 3592 2824 4347 0 0 0 249 252 115 1407 2106 3592 0 0
48600 107820 3593 2787 4478 0 0 0 265 266 98 1419 2084 3593 0 0
48700 107760 3592 2783 4441 0 0 0 212 212 84 1414 2084 3592 0 0
48800 107730 3587 2805 4481 0 0 0 237 241 96 1383 2105 3587 0 0
48900 107640 3592 2799 4525 0 0 0 223 219 103 1383 2098 3592 0 0
49000 107940 3593 2796 4523 0 0 0 201 206 82 1392 2068 3593 0 0
49100 107700 3591 2797 4636 0 0 0 252 251 96 1405 2075 3591 0 0
49200 107850 3594 2816 4649 0 0 0 231 232 101 1365 2114 3594 0 0
49300 107820 3597 2807 4703 0 0 0 268 265 112 1388 2092 3597 0 0
49400 107730 3593 2808 4677 0 0 0 250 248 109 1356 2095 3593 0 0
49500 107730 3590 2775 4674 0 0 0 253 254 109 1394 2104 3590 0 0
49600 107760 3590 2771 4505 0 0 0 243 245 108 1405 2095 3590 0 0
49700 107790 3594 2804 4576 0 0 0 260 259 105 1366 2096 3594 0 0
49800 107880 3596 2726 4621 0 0 0 292 292 122 1470 2073 3596 0 0
49900 107820 3592 2812 4662 0 0 0 229 231 90 1360 2068 3592 0 0
50000 107790 3595 2818 4710 0 0 0 228 226 100 1387 2095 3595 0 0
50100 107910 3596 2738 4718 0 0 0 235 236 103 1458 2077 3596 0 0
50200 107820 3594 2794 4257 0 0 0 225 225 95 1424 2073 3594 0 0
50300 107700 3590 2767 4371 0 0 0 268 268 120 1418 2084 3590 0 0
50400 107760 3590 2761 4131 0 0 0 237 239 100 1421 2090 3590 0 0
50500 107910 3594 2779 4113 0 0 0 249 252 105 1418 2100 3594 0 0
50600 107850 3596 2798 4194 0 0 0 265 264 99 1394 2094 3596 0 0
50700 107730 3590 2798 4267 0 0 0 258 259 98 1352 2062 3590 0 0
50800 107880 3596 2793 4337 0 0 0 287 287 108 1405 2072 3596 0 0
50900 107820 3594 2773 4403 0 0 0 257 257 111 1424 2076 3594 0 0
51000 107850 3594 2811 4235 0 0 0 211 212 89 1371 2097 3594 0 0
51100 107790 3593 2830 4246 0 0 0 235 235 86 1332 2104 3593 0 0
51200 107730 3593 2805 4162 0 0 0 221 219 85 1384 2121 3593 0 0
51300 107700 3593 2807 4149 0 0 0 213 210 88 1381 2089 3593 0 0
51400 107940 3596 2814 4147 0 0 0 215 217 89 1346 2125 3596 0 0
51500 107790 3592 2731 4225 0 0 0 256 257 98 1459 2070 3592 0 0
51600 107640 3591 2827 4247 0 0 0 266 263 110 1355 2081 3591 0 0
51700 107730 3595 2777 4269 0 0 0 260 256 107 1427 2064 3595 0 0
51800 107880 3592 2765 4415 0 0 0 267 271 109 1418 2097 3592 0 0
51900 107550 3588 2787 4485 0 0 0 264 261 101 1392 2092 3588 0 0
52000 107730 3594 2798 4491 0 0 0 227 224 98 1395 2087 3594 0 0
52100 107880 3595 2769 4541 0 0 0 231 232 102 1418 2079 3595 0 0
52200 107790 3590 2787 4541 0 0 0 230 233 97 1398 2075 3590 0 0
52300 107760 3595 2823 4499 0 0 0 253 250 102 1358 2080 3595 0 0
52400 107760 3589 2780 4448 0 0 0 277 280 110 1418 2084 3589 0 0
52500 107850 3595 2841 4404 0 0 0 207 207 68 1345 2125 3595 0 0
52600 107760 3592 2747 4494 0 0 0 224 224 87 1410 2088 3592 0 0
52700 107610 3592 2767 4607 0 0 0 243 238 101 1412 2051 3592 0 0
52800 107670 3592 2830 4649 0 0 0 263 260 95 1357 2098 3592 0 0
52900 107820 3593 2762 4580 0 0 0 265 266 104 1423 2102 3593 0 0
53000 107820 3592 2768 4403 0 0 0 248 250 101 1390 2077 3592 0 0
53100 107850 3593 2827 4477 0 0 0 238 240 102 1343 2077 3593 0 0
53200 107790 3594 2798 4558 0 0 0 267 266 116 1401 2080 3594 0 0
53300 107610 3591 2784 4634 0 0 0 261 257 95 1412 2105 3591 0 0
53400 107760 3593 2820 4557 0 0 0 251 250 99 1343 2083 3593 0 0
53500 107880 3593 2798 4653 0 0 0 228 231 108 1387 2089 3593 0 0
53600 107610 3591 2762 4687 0 0 0 257 253 100 1402 2075 3591 0 0
53700 107910 3596 2767 4695 0 0 0 257 258 118 1412 2078 3596 0 0
53800 107700 3593 2813 4778 0 0 0 239 236 101 1370 2084 3593 0 0
53900 107790 3590 2794 4826 0 0 0 257 260 102 1411 2134 3590 0 0
54000 107730 3592 2795 4828 0 0 0 231 230 98 1389 2096 3592 0 0
54100 107730 3593 2769 4806 0 0 0 258 256 114 1418 2088 3593 0 0
54200 107880 3598 2789 4846 0 0 0 232 230 93 1401 2102 3598 0 0
54300 107670 3592 2799 4835 0 0 0 265 262 93 1399 2118 3592 0 0
54400 107790 3595 2807 4915 0 0 0 250 248 93 1405 2120 3595 0 0
54500 107880 3596 2817 4876 0 0 0 249 249 93 1347 2067 3596 0 0
54600 107820 3593 2769 4902 0 0 0 251 252 102 1392 2033 3593 0 0
54700 107730 3590 2818 4893 0 0 0 241 242 93 1377 2085 3590 0 0
54800 107730 3590 2824 4904 0 0 0 261 262 108 1368 2095 3590 0 0
54900 107670 3590 2798 4869 0 0 0 251 250 96 1400 2102 3590 0 0
55000 107790 3591 2781 4892 0 0 0 256 258 102 1395 2086 3591 0 0
55100 107820 3591 2775 5021 0 0 0 232 235 82 1418 2077 3591 0 0
55200 107730 3593 2814 4900 0 0 0 241 239 93 1370 2060 3593 0 0
55300 107820 3595 2793 4906 0 0 0 232 231 82 1368 2046 3595 0 0
55400 107790 3591 2841 4926 0 0 0 235 237 97 1319 2060 3591 0 0
55500 107790 3591 2822 4844 0 0 0 243 245 96 1368 2081 3591 0 0
55600 107760 3588 2807 4838 0 0 0 263 267 101 1366 2058 3588 0 0
55700 107820 3590 2777 4869 0 0 0 270 274 108 1413 2066 3590 0 0
55800 107850 3591 2817 4845 0 0 0 258 262 98 1393 2074 3591 0 0
55900 107790 3595 2793 4992 0 0 0 230 228 107 1405 2083 3595 0 0
56000 107850 3599 2776 5021 0 0 0 271 267 119 1431 2068 3599 0 0
56100 107790 3591 2832 4787 0 0 0 272 274 108 1343 2098 3591 0 0
56200 107970 3598 2865 4868 0 0 0 248 249 85 1316 2074 3598 0 0
56300 107850 3591 2806 4941 0 0 0 226 230 109 1358 2064 3591 0 0
56400 107790 3590 2841 4885 0 0 0 233 236 95 1304 2087 3590 0 0
56500 107850 3593 2841 4964 0 0 0 232 234 84 1341 2078 3593 0 0
56600 107850 3594 2755 5048 0 0 0 258 259 122 1420 2032 3594 0 0
56700 107820 3592 2774 4945 0 0 0 250 252 100 1408 2061 3592 0 0
56800 107850 3597 2785 4966 0 0 0 253 251 101 1402 2086 3597 0 0
56900 107820 3590 2813 4932 0 0 0 243 247 97 1357 2110 3590 0 0
57000 107730 3593 2832 5014 0 0 0 230 228 98 1352 2089 3593 0 0
57100 107820 3596 2788 4997 0 0 0 271 269 125 1399 2065 3596 0 0
57200 107730 3593 2869 5046 0 0 0 260 258 97 1322 2104 3593 0 0
57300 107790 3592 2772 5045 0 0 0 209 210 99 1430 2086 3592 0 0
57400 107820 3593 2791 5030 0 0 0 238 239 96 1387 2060 3593 0 0
57500 107880 3593 2811 4785 0 0 0 251 254 108 1367 2081 3593 0 0
57600 107820 3594 2805 4822 0 0 0 221 221 95 1371 2077 3594 0 0
57700 107790 3592 2826 4641 0 0 0 271 272 103 1372 2094 3592 0 0
57800 107640 3586 2769 4792 0 0 0 240 242 98 1377 2061 3586 0 0
57900 107760 3593 2810 4858 0 0 0 258 257 109 1376 2090 3593 0 0
58000 107640 3588 2823 4749 0 0 0 251 251 110 1339 2083 3588 0 0
58100 107610 3588 2784 4797 0 0 0 222 221 95 1398 2064 3588 0 0
58200 107790 3592 2838 4709 0 0 0 247 248 94 1347 2102 3592 0 0
58300 107760 3588 2778 4700 0 0 0 252 256 95 1425 2092 3588 0 0
58400 107820 3593 2846 4684 0 0 0 242 243 97 1338 2086 3593 0 0
58500 107790 3597 2810 4650 0 0 0 262 258 112 1378 2118 3597 0 0
58600 107580 3588 2770 4665 0 0 0 263 261 109 1421 2083 3588 0 0
58700 107790 3590 2815 4696 0 0 0 245 248 107 1373 2111 3590 0 0
58800 107760 3588 2791 4745 0 0 0 226 230 94 1356 2111 3588 0 0
58900 107880 3597 2824 4786 0 0 0 245 244 86 1348 2090 3597 0 0
59000 107820 3593 2790 4605 0 0 0 207 208 77 1397 2095 3593 0 0
59100 107760 3593 2777 4518 0 0 0 251 250 106 1358 2056 3593 0 0
59200 107790 3591 2777 4372 0 0 0 233 235 92 1409 2080 3591 0 0
59300 107820 3596 2838 4454 0 0 0 249 247 97 1335 2071 3596 0 0
59400 107820 3591 2808 4435 0 0 0 237 240 99 1355 2070 3591 0 0
59500 107760 3594 2790 4517 0 0 0 246 244 100 1362 2087 3594 0 0
59600 107760 3592 2764 4567 0 0 0 246 246 93 1414 2066 3592 0 0
59700 107790 3593 2779 4519 0 0 0 231 231 101 1417 2059 3593 0 0
59800 107790 3594 2817 4560 0 0 0 242 241 89 1372 2079 3594 0 0
59900 107730 3594 2788 4565 0 0 0 272 269 104 1407 2071 3594 0 0
60000 107820 3592 2783 4656 0 0 0 230 232 102 1400 2108 3592 0 0
60100 107730 3594 2804 4684 0 0 0 236 233 100 1384 2105 3594 0 0
60200 107790 3593 2844 4706 0 0 0 254 254 104 1353 2111 3593 0 0
60300 107850 3597 2783 4729 0 0 0 247 245 90 1406 2098 3597 0 0
60400 107760 3597 2813 4345 0 0 0 231 226 91 1359 2091 3597 0 0
60500 107760 3587 2830 4267 0 0 0 261 266 102 1346 2087 3587 0 0
60600 107760 3594 2807 4326 0 0 0 270 268 113 1368 2074 3594 0 0
60700 107700 3590 2845 4366 0 0 0 242 242 83 1301 2092 3590 0 0
60800 107820 3592 2836 4501 0 0 0 259 261 88 1317 2110 3592 0 0
60900 107760 3595 2856 4450 0 0 0 270 267 104 1327 2106 3595 0 0
61000 107820 3593 2791 4549 0 0 0 249 250 97 1400 2103 3593 0 0
61100 107730 3590 2854 4571 0 0 0 262 263 109 1336 2116 3590 0 0
61200 107820 3588 2815 4624 0 0 0 240 246 107 1371 2109 3588 0 0
61300 107730 3589 2783 4719 0 0 0 223 225 90 1385 2099 3589 0 0
61400 107760 3590 2830 4685 0 0 0 254 256 90 1311 2091 3590 0 0
61500 107790 3593 2781 4695 0 0 0 242 242 99 1418 2084 3593 0 0
61600 107760 3591 2804 4555 0 0 0 272 273 112 1370 2091 3591 0 0
61700 107820 3592 2753 4353 0 0 0 256 258 110 1444 2075 3592 0 0
61800 107910 3597 2779 4168 0 0 0 258 258 106 1413 2097 3597 0 0
61900 107730 3595 2801 4186 0 0 0 218 214 86 1383 2102 3595 0 0
62000 107820 3592 2799 4270 0 0 0 262 264 120 1384 2080 3592 0 0
62100 107670 3589 2823 4182 0 0 0 260 260 93 1339 2098 3589 0 0
62200 107760 3594 2773 4218 0 0 0 247 245 108 1386 2095 3594 0 0
62300 107820 3594 2813 4234 0 0 0 247 247 104 1380 2088 3594 0 0
62400 107790 3595 2819 4345 0 0 0 230 228 79 1350 2119 3595 0 0
62500 107760 3590 2728 4410 0 0 0 257 259 110 1427 2057 3590 0 0
62600 107820 3594 2844 4466 0 0 0 248 248 96 1341 2119 3594 0 0
62700 107850 3593 2797 4497 0 0 0 265 267 106 1383 2067 3593 0 0
62800 107670 3588 2770 4568 0 0 0 239 240 98 1401 2052 3588 0 0
62900 107730 3590 2747 4486 0 0 0 257 258 103 1425 2075 3590 0 0
63000 107610 3589 2807 4588 0 0 0 241 239 98 1384 2065 3589 0 0
63100 107700 3590 2795 4681 0 0 0 236 236 99 1413 2111 3590 0 0
63200 107670 3593 2776 4709 0 0 0 252 248 104 1367 2115 3593 0 0
63300 107820 3593 2838 4560 0 0 0 262 263 97 1369 2094 3593 0 0
63400 107760 3589 2770 4592 0 0 0 227 230 88 1421 2073 3589 0 0
63500 107820 3595 2811 4552 0 0 0 279 278 107 1363 2077 3595 0 0
63600 107880 3594 2821 4570 0 0 0 253 255 96 1361 2090 3594 0 0
63700 107850 3591 2789 4665 0 0 0 290 294 131 1417 2073 3591 0 0
63800 107820 3594 2780 4725 0 0 0 254 254 95 1409 2103 3594 0 0
63900 107700 3592 2791 4759 0 0 0 263 261 111 1387 2085 3592 0 0
64000 107820 3595 2833 4803 0 0 0 230 229 83 1342 2098 3595 0 0
64100 107790 3591 2768 4681 0 0 0 280 282 125 1416 2089 3591 0 0
64200 107640 3586 2828 4697 0 0 0 274 276 95 1342 2094 3586 0 0
64300 107820 3592 2831 4707 0 0 0 242 244 92 1353 2092 3592 0 0
64400 107820 3594 2745 4563 0 0 0 287 287 127 1419 2071 3594 0 0
64500 107910 3596 2827 4577 0 0 0 257 258 92 1341 2096 3596 0 0
64600 107700 3588 2761 4694 0 0 0 243 245 101 1428 2084 3588 0 0
64700 107820 3594 2756 4795 0 0 0 232 232 94 1419 2090 3594 0 0
64800 107850 3592 2828 4856 0 0 0 266 269 98 1356 2099 3592 0 0
64900 107820 3593 2792 4781 0 0 0 250 251 92 1368 2101 3593 0 0
65000 107760 3596 2837 4699 0 0 0 265 261 108 1363 2091 3596 0 0
65100 107820 3595 2780 4762 0 0 0 253 252 101 1410 2114 3595 0 0
65200 107790 3592 2781 4768 0 0 0 228 229 85 1406 2094 3592 0 0
65300 107610 3590 2785 4754 0 0 0 282 279 122 1408 2058 3590 0 0
65400 107610 3590 2757 4643 0 0 0 263 260 102 1396 2078 3590 0 0
65500 107670 3592 2818 4748 0 0 0 270 267 102 1394 2100 3592 0 0
65600 107970 3599 2824 4767 0 0 0 236 236 112 1365 2099 3599 0 0
65700 107940 3596 2803 4898 0 0 0 284 286 111 1407 2083 3596 0 0
65800 107820 3592 2799 4774 0 0 0 223 225 96 1375 2087 3592 0 0
65900 107760 3593 2813 4870 0 0 0 224 223 86 1360 2101 3593 0 0
66000 107790 3588 2811 4870 0 0 0 252 257 102 1344 2103 3588 0 0
66100 107820 3595 2797 4720 0 0 0 272 271 107 1388 2070 3595 0 0
