# Avida Dominant Data
# Thu Feb 26 18:32:17 2009
#  1: Update
#  2: Average Merit of the Dominant Genotype
#  3: Average Gestation Time of the Dominant Genotype
#  4: Average Fitness of the Dominant Genotype
#  5: Repro Rate?
#  6: Size of Dominant Genotype
#  7: Copied Size of Dominant Genotype
#  8: Executed Size of Dominant Genotype
#  9: Abundance of Dominant Genotype
# 10: Number of Births
# 11: Number of Dominant Breed True?
# 12: Dominant Gene Depth
# 13: Dominant Breed In
# 14: Max Fitness?
# 15: Genotype ID of Dominant Genotype
# 16: Name of the Dominant Genotype

137100 8.16189e+09 493.077 1.61065e+07 0.002039 108 108 101.231 9 0 0 3361 0 1.38456e+07 18302349 108-ablkc
137200 2.38819e+11 443.581 4.44897e+08 0.00229329 102 102 85.7442 9 1 1 3423 0 2.84202e+09 18306077 102-anyky
137300 1.04395e+11 475.812 1.80797e+08 0.00211549 108 108 93.5625 8 0 0 3382 0 5.30688e+07 18314823 108-ablmj
137400 2.77362e+11 511.123 4.77361e+08 0.00197361 132 132 89.6164 13 2 1 3297 0 2.85819e+09 18332287 132-aahjc
137500 5.17992e+11 538.548 8.55553e+08 0.00187885 105 105 99.6164 12 9 4 3365 0 2.92873e+09 18342446 105-aefpd
137600 6.09171e+11 497.37 1.07078e+09 0.00204365 118 118 95.3333 7 0 0 3299 0 2.86331e+09 18348440 118-aabpo
137700 4.19056e+11 513.912 7.2437e+08 0.00196514 138 138 91.5 8 0 0 3299 0 2.91847e+09 18356570 138-aaejy
137800 1.3253e+11 494.286 2.32141e+08 0.00205644 120 120 97.0857 12 0 0 3295 0 2.6247e+09 18369795 120-aause
137900 5.96244e+11 518.455 1.03962e+09 0.00194695 105 105 94.8636 10 8 3 3465 0 1.51487e+07 18380499 105-aefwl
138000 5.516e+11 527.548 9.40298e+08 0.00191498 108 108 103.071 9 0 0 3381 0 2.58951e+09 18382594 108-ablwb
138100 2.03692e+11 521.706 3.2504e+08 0.00193448 123 123 98.1765 7 0 0 3367 0 2.77095e+07 18385536 123-aanzm
138200 2.96746e+11 559.771 4.62924e+08 0.00180438 105 105 99.4286 7 0 0 3386 0 3.02028e+09 18400293 105-aefym
138300 1.4492e+11 552.4 2.3492e+08 0.00182951 114 114 99.2444 8 4 3 3323 0 6.93856e+08 18417075 114-abclv
138400 3.75537e+11 476.846 6.96385e+08 0.00211713 114 114 94.5769 9 5 3 3332 0 2.69601e+09 18420760 114-abcni
138500 2.83567e+11 542.125 4.45502e+08 0.00187528 105 105 97.875 8 0 0 3374 0 1.43696e+07 18434359 105-aefzz
138600 3.28183e+11 478.533 6.0425e+08 0.00210989 105 105 94.2667 8 3 1 3324 0 1.46148e+07 18446078 105-aegbd
138700 3.05377e+11 459.688 5.749e+08 0.00219899 108 108 93.8125 10 1 0 3318 0 2.9362e+09 18455352 108-abmmf
138800 4.47042e+11 511.791 7.68961e+08 0.00197444 108 108 100.86 8 0 0 3405 0 1.45697e+07 18463762 108-abmok
138900 3.02022e+11 472.295 5.4013e+08 0.00215001 102 102 84.9773 10 0 0 3452 0 1.71281e+11 18464840 102-anyre
139000 4.36645e+11 518.957 7.50727e+08 0.00194641 114 114 96.913 8 0 0 3337 0 1.43904e+07 18478196 114-abcym
139100 2.40182e+11 529.429 3.93849e+08 0.00190697 114 114 96.4821 10 0 0 3347 0 1.409e+07 18491232 114-abdbo
139200 9.68209e+10 550.625 1.5708e+08 0.00183155 153 153 88 9 3 1 3348 0 1.44394e+07 18502721 153-aabmp
139300 3.2926e+11 524.625 5.6644e+08 0.001919 114 114 101 9 5 3 3423 0 2.85845e+09 18505438 114-abdhi
139400 1.66291e+13 475.024 2.72621e+10 0.00214617 117 117 88.2683 8 0 0 3352 0 1.43589e+07 18519076 117-aayil
139500 3.88447e+11 584.846 5.78883e+08 0.0017303 114 114 96.9423 9 0 0 3475 0 3.13242e+09 18527430 114-abdlm
139600 5.6626e+11 512.822 9.9242e+08 0.00196843 108 108 100.63 8 0 0 3394 0 2.92839e+09 18511805 108-abncs
139700 1.56124e+13 567.864 2.41653e+10 0.00179494 126 126 94.25 9 0 0 3331 0 1.44657e+07 18549415 126-aamqe
139800 3.82534e+11 452.686 7.26417e+08 0.00223961 108 108 91.1143 10 0 0 3342 0 1.44799e+07 18543442 108-abnje
139900 4.30485e+11 580.955 6.53844e+08 0.00173789 117 117 105.697 13 0 0 3422 0 1.46317e+07 18548522 117-aayne
140000 4.97937e+11 506.107 7.96067e+08 0.00207995 108 108 99.6429 9 0 0 3431 0 2.5168e+09 18575053 108-abnpk
140100 6.29358e+11 542.943 1.05327e+09 0.00185769 114 114 101.9 10 11 5 3427 0 2.70072e+07 18586221 114-abedg
140200 4.59503e+11 508.056 8.05647e+08 0.00198911 112 112 95.25 9 2 1 3368 0 1.45351e+07 18589420 112-aaico
140300 2.24307e+11 501.172 3.84916e+08 0.00201377 132 132 93 8 0 0 3451 0 1.46011e+07 18604703 132-aaifj
140400 3.37918e+11 471.925 6.17351e+08 0.00215055 102 102 86.6391 9 0 0 3476 0 1.4491e+07 18588739 102-anyui
140500 3.40522e+13 540.636 5.43758e+10 0.001893 108 108 102.03 8 0 0 3458 0 1.41644e+07 18617814 108-abocw
140600 3.26767e+11 492.233 5.73081e+08 0.00205713 112 112 95.2326 11 5 3 3384 0 2.8534e+09 18625819 112-aaifp
140700 1.68423e+13 505.122 2.54037e+10 0.00202083 108 108 104.585 11 3 2 3456 0 1.71361e+08 18629943 108-aboim
140800 5.03555e+11 542.608 8.19399e+08 0.00186492 114 114 100.814 9 0 0 3447 0 1.46024e+07 18639505 114-abevq
140900 1.59016e+11 469.425 2.89959e+08 0.00214951 120 120 91.625 10 1 1 3380 0 1.44024e+07 18649709 120-aawxs
141000 3.67125e+11 507.529 6.28414e+08 0.00199091 108 108 103.235 10 0 0 3466 0 1.40557e+07 18668941 108-abosj
141100 4.4319e+11 510.5 7.69595e+08 0.00198878 111 111 96.625 8 0 0 3359 0 4.01002e+07 18676795 111-abdiv
141200 6.03574e+11 405.238 1.16581e+09 0.00271203 102 102 91.8571 9 0 0 3355 0 2.83185e+09 18688716 102-anywe
141300 4.81731e+11 517.865 8.0906e+08 0.00195292 114 114 102.811 10 0 0 3466 0 2.82857e+09 18688482 114-abfqz
141400 2.47595e+11 455.239 4.61272e+08 0.00222576 111 111 94.1087 9 3 3 3350 0 1.40929e+07 18664927 111-abdiw
141500 3.37045e+11 523.797 5.56855e+08 0.00193087 111 111 102.87 8 1 0 3461 0 2.96308e+09 18711141 111-abdmu
141600 4.6223e+11 488.353 8.4576e+08 0.00206853 117 117 97.2941 8 3 2 3360 0 1.10628e+08 18719288 117-aazgx
141700 2.40098e+13 543.913 3.49499e+10 0.00187987 114 114 100.061 7 0 0 3454 0 3.00169e+09 18697673 114-abfrx
141800 1.03138e+13 510.429 1.75486e+10 0.00198894 117 117 95.7619 6 0 0 3397 0 1.38207e+07 18744643 117-aazmt
141900 3.42118e+11 527.688 5.61597e+08 0.00191646 108 108 105.078 10 5 3 3468 0 1.41428e+07 18735564 108-abpga
142000 4.00611e+11 451.667 7.77028e+08 0.00224024 108 108 90.1282 9 0 0 3417 0 6.37649e+08 18749885 108-abphv
142100 7.78038e+10 553.706 1.20314e+08 0.00182489 123 123 105.094 14 0 0 3476 0 2.53558e+09 18763721 123-aapss
142200 3.06637e+11 456.739 5.82973e+08 0.00221433 108 108 90.2826 12 0 0 3415 0 1.43266e+07 18780678 108-abpmy
142300 7.53387e+10 471.177 1.3561e+08 0.00215084 117 117 87.6452 8 0 0 3407 0 2.80854e+09 18769723 117-aazty
142400 3.98523e+11 536.052 6.60363e+08 0.00188431 111 111 104.039 14 0 0 3478 0 1.46282e+07 18776387 111-abdze
142500 4.07569e+11 517.432 6.69729e+08 0.00196043 111 111 103.773 8 0 0 3478 0 1.4764e+07 18799285 111-abegp
142600 5.46457e+11 481.588 9.39507e+08 0.00216734 114 114 97.2941 8 0 0 3491 0 2.98917e+09 18810776 114-abgve
142700 1.0973e+11 474.648 1.99194e+08 0.00213926 105 105 90.3429 9 0 0 3436 0 1.81038e+08 18809885 105-aegsp
142800 4.91619e+11 528.08 8.11967e+08 0.00191719 111 111 103.852 11 2 1 3487 0 1.45502e+07 18829476 111-abeqk
142900 4.71803e+11 526.673 7.79244e+08 0.00192243 111 111 103.832 8 0 0 3487 0 6.25353e+07 18829476 111-abeqk
143000 2.6748e+11 510.778 4.47161e+08 0.00197752 141 141 92.4444 10 0 0 3456 0 5.85008e+07 18837323 141-aacxl
143100 2.6748e+11 510.778 4.47161e+08 0.00197752 141 141 92.4444 10 0 0 3456 0 5.98023e+07 18837323 141-aacxl
143200 4.25215e+11 465.147 7.93481e+08 0.00218164 111 111 93.1176 9 0 0 3380 0 8.68035e+10 18856018 111-abeus
143300 3.5045e+11 577.194 5.69681e+08 0.00174155 120 120 101.583 11 0 0 3528 0 2.9005e+09 18870935 120-aaytn
143400 1.63673e+13 615.393 2.5142e+10 0.00162856 114 114 101.536 11 2 1 3531 0 4.08859e+10 18886176 114-abhyr
143500 1.01338e+13 588.032 1.48108e+10 0.00172932 114 114 102.226 8 2 1 3529 0 2.9443e+09 18896789 114-abics
143600 7.00872e+12 602.5 1.04204e+10 0.00166841 114 114 102 10 0 0 3547 0 2.95812e+09 18905191 114-abihr
143700 9.99275e+11 608.4 1.60896e+09 0.00164527 117 117 102.733 10 6 3 3543 0 2.94096e+09 18913917 117-abbuc
143800 2.4636e+13 642.833 3.60318e+10 0.00155849 120 120 101 8 0 0 3557 0 2.9152e+09 18922291 120-aazip
143900 5.14167e+11 579.328 8.28891e+08 0.00173682 114 114 103.597 10 0 0 3537 0 4.14193e+10 18911063 114-abimb
144000 4.18966e+11 608.853 6.57401e+08 0.00164836 114 114 101.029 9 0 0 3537 0 2.92116e+09 18929914 114-abisd
144100 7.45147e+11 604.048 1.20255e+09 0.00165704 120 120 101.762 9 0 0 3558 0 2.9661e+09 18945740 120-aazqu
144200 3.38594e+11 572.095 5.46203e+08 0.00175722 123 123 100.619 9 1 1 3533 0 4.45815e+10 18943610 123-aarbd
144300 9.95493e+11 621.222 1.58843e+09 0.00161049 120 120 103.556 8 9 7 3569 1 4.12391e+10 18967465 120-aazzl
144400 4.18434e+13 653.559 6.11103e+10 0.00153314 120 120 101.492 8 0 0 3561 0 8.50813e+10 18958770 120-aazvh
144500 8.29029e+11 603.578 1.35469e+09 0.001658 123 123 102.111 13 2 2 3556 0 3.01453e+09 18973333 123-aargb
144600 6.04753e+11 591.333 1.00594e+09 0.00169244 114 114 103.111 7 0 0 3564 0 2.90949e+09 18983594 114-abjeb
144700 7.66684e+11 626.163 1.20863e+09 0.00159812 123 123 104.884 9 0 0 3575 0 2.826e+09 18997767 123-aarks
144800 7.09982e+15 658.198 8.99417e+12 0.00155033 117 117 98.8264 7 24 11 3583 0 2.98163e+09 18993814 117-abclg
144900 4.4667e+12 617.568 6.51868e+09 0.00162455 123 123 105.351 10 0 0 3605 0 3.12096e+09 19005800 123-aarpx
145000 8.25129e+11 572.318 1.41269e+09 0.00174895 108 108 105.091 7 0 0 3577 0 3.06577e+09 19025961 108-abpup
145100 1.09486e+12 578.812 1.86799e+09 0.00172886 114 114 104.304 9 0 0 3582 0 2.92175e+09 19023545 114-abjls
145200 1.51445e+13 622.538 2.31699e+10 0.00160874 123 123 101.677 10 0 0 3588 0 2.91572e+09 19041796 123-aarxr
145300 8.74348e+11 662.375 1.30902e+09 0.00151035 150 150 101.031 8 5 2 3595 0 2.96505e+09 19051730 150-aacio
145400 1.00947e+13 591.742 1.54203e+10 0.00170168 114 114 97.8387 9 0 0 3596 0 3.13437e+09 19054900 114-abjwf
145500 9.42632e+11 571.923 1.61867e+09 0.00174992 114 114 102.192 8 0 0 3587 0 3.06263e+09 19068783 114-abjyp
145600 9.43522e+11 602.816 1.54853e+09 0.00165989 123 123 98.736 7 6 2 3573 0 2.87815e+09 19064345 123-aasgh
145700 8.63823e+11 634.143 1.32989e+09 0.0015786 123 123 107.5 8 0 0 3562 0 4.47329e+10 19081665 123-aaskd
145800 3.02744e+16 643.188 3.96294e+13 0.00158439 114 114 98.058 10 1 0 3604 0 1.12606e+10 19091951 114-abkeo
145900 8.85102e+11 624.094 1.39843e+09 0.00160346 114 114 102.578 9 0 0 3594 0 3.08431e+09 19091813 114-abkfk
146000 4.8965e+13 663.562 7.03074e+10 0.00151324 138 138 95.375 8 0 0 3604 0 2.99877e+09 19100121 138-aagdw
146100 1.27888e+13 708.133 1.64997e+10 0.00142174 159 159 104.4 8 0 0 3644 0 2.97399e+09 19116236 159-aaauc
146200 7.54872e+11 631.509 1.17709e+09 0.00158469 138 138 99.6 9 4 3 3604 0 2.714e+09 19118962 138-aagej
146300 8.5994e+12 621.214 1.24609e+10 0.00161906 123 123 104.286 10 0 0 3644 0 2.86331e+09 19136975 123-aatbl
146400 1.85587e+16 660.158 2.31174e+13 0.0015402 120 120 99.0526 8 0 0 3620 0 2.99546e+09 19142154 120-abbhd
146500 1.0092e+12 605.409 1.65648e+09 0.00165238 123 123 98.6818 6 10 6 3599 0 2.92484e+09 19155563 123-aatfj
146600 1.02174e+12 634.714 1.58796e+09 0.00157666 129 129 103.571 8 0 0 3595 0 2.87701e+09 19158797 129-aakvf
146700 1.37007e+16 559.528 1.78687e+13 0.00198938 126 126 101.811 10 0 0 3670 0 3.00792e+09 19169952 126-aaplp
146800 1.04402e+12 607.729 1.70053e+09 0.00164641 129 129 104.763 7 0 0 3651 0 5.51726e+10 19177644 129-aakyp
146900 1.00509e+12 627.429 1.57773e+09 0.00159505 117 117 106.041 12 0 0 3580 0 2.84454e+09 19186417 117-abddm
147000 8.40942e+11 599.358 1.3811e+09 0.00166975 123 123 98.3704 10 0 0 3600 0 2.8727e+09 19176295 123-aatod
147100 7.37535e+12 592.591 1.13049e+10 0.00169496 114 114 102.705 8 23 9 3671 0 3.05091e+09 19207211 114-abkpb
147200 6.64725e+12 604.495 9.93945e+09 0.00166113 123 123 104.851 9 0 0 3670 0 4.57405e+10 19200798 123-aatpw
147300 8.24338e+12 654.524 1.13253e+10 0.00153638 129 129 103.667 6 13 7 3605 0 5.04584e+09 19219452 129-aalgf
147400 9.1173e+12 605.684 1.36112e+10 0.0016603 120 120 104.974 8 0 0 3687 0 4.6208e+10 19226661 120-abbqu
147500 7.90194e+12 641.452 1.1097e+10 0.00156732 132 132 99.8333 9 7 5 3690 0 4.56224e+10 19235980 132-aajnu
147600 6.52002e+11 627 1.0305e+09 0.0015964 111 111 106.913 8 0 0 3621 0 2.83578e+09 19242605 111-abfdm
147700 1.05314e+13 615.22 1.55619e+10 0.00163557 111 111 104.835 11 0 0 3712 0 9.1915e+10 19246087 111-abfdr
147800 9.57822e+12 678.438 1.27551e+10 0.00148297 132 132 104.25 8 0 0 3617 0 3.16393e+09 19263842 132-aajrj
147900 8.34277e+11 627.138 1.3191e+09 0.0015962 111 111 106.914 9 0 0 3625 0 2.99438e+09 19261991 111-abffu
148000 8.37781e+11 597.619 1.36696e+09 0.00167512 113 113 102.333 8 3 1 3612 0 2.96413e+09 19262583 113-aaexg
148100 7.28412e+12 593.278 1.1113e+10 0.00169314 114 114 106.75 9 0 0 3687 0 2.9878e+09 19289218 114-ablad
148200 8.74135e+12 689.152 1.15023e+10 0.00145867 138 138 103.291 9 0 0 3642 0 3.00367e+09 19284605 138-aagrd
148300 7.70433e+12 593.222 1.16706e+10 0.0016948 117 117 102.744 7 0 0 3647 0 3.02832e+09 19290749 117-abdok
148400 8.36721e+12 604.857 1.24347e+10 0.00166322 111 111 102.208 9 0 0 3728 0 2.94921e+09 19305070 111-abfld
148500 1.00342e+13 611.694 1.48057e+10 0.00164558 111 111 105.862 10 0 0 3716 0 2.96403e+09 19303335 111-abfkd
148600 2.53708e+16 650.339 3.19983e+13 0.0015698 114 114 103.081 8 0 0 3691 0 8.89922e+10 19316044 114-ablfn
148700 8.08615e+12 631.645 1.16157e+10 0.00159051 114 114 105.968 8 0 0 3703 0 3.01547e+09 19338133 114-ablhd
148800 8.19975e+12 606.035 1.21996e+10 0.00165925 111 111 102.882 8 0 0 3734 0 2.85869e+09 19327390 111-abfra
148900 8.84947e+11 608.048 1.44068e+09 0.00164558 113 113 103.241 10 0 0 3620 0 3.72615e+10 19349644 113-aafed
149000 9.54828e+11 656.75 1.43384e+09 0.00152361 150 150 101.705 8 7 4 3644 0 2.94512e+09 19358229 150-aacsl
149100 4.52942e+12 697.055 5.87544e+09 0.00143926 120 120 104.327 9 0 0 3650 0 1.15222e+10 19369619 120-abcay
149200 2.75323e+16 662.609 3.57112e+13 0.00153613 114 114 103.652 10 46 22 3711 1 3.04566e+09 19379298 114-abloi
149300 8.98195e+11 580.9 1.5277e+09 0.00172269 117 117 103.75 9 0 0 3654 0 3.03174e+09 19385796 117-abdxn
149400 8.51415e+12 646.542 1.18767e+10 0.00155522 123 123 107.014 12 8 4 3701 0 2.90949e+09 19389889 123-aauvp
149500 9.06852e+12 709.676 1.15834e+10 0.00141683 126 126 104.324 8 0 0 3649 0 2.85859e+09 19399127 126-aapyo
149600 1.00993e+12 551.963 1.69933e+09 0.00183522 111 111 99.037 9 0 0 3758 0 2.91371e+09 19407789 111-abfxc
149700 5.06429e+12 604.632 7.5323e+09 0.00166032 117 117 101.658 9 12 6 3744 0 4.09687e+10 19424892 117-abecn
149800 9.41996e+11 583.429 1.58662e+09 0.00171565 111 111 101.714 8 0 0 3755 0 4.35554e+10 19419360 111-abfyd
149900 9.46669e+11 639.966 1.45824e+09 0.00156368 147 147 99.4828 7 0 0 3781 0 2.90326e+09 19439400 147-aacrh
150000 8.48263e+12 617.069 1.24246e+10 0.00162946 117 117 102.855 10 11 6 3745 0 3.01501e+09 19429314 117-abedx
150100 1.24851e+13 661.074 1.73522e+10 0.00152213 123 123 105.148 10 35 19 3718 0 4.35039e+10 19458133 123-aavgm
150200 6.62759e+11 588.95 1.10686e+09 0.00169947 114 114 101.025 8 0 0 3759 0 2.94595e+09 19456839 114-ablxi
150300 4.42704e+11 564.65 7.31522e+08 0.00178303 114 114 100.5 11 0 0 3760 0 3.01062e+09 19460917 114-ablzb
150400 7.06059e+11 622.1 1.12532e+09 0.00160828 123 123 100.9 8 1 1 3642 0 3.43519e+10 19478847 123-aavjx
150500 2.06289e+16 679.489 2.55684e+13 0.00149144 139 139 106.745 10 0 0 3764 0 3.02832e+09 19490373 139-aaaom
150600 7.99897e+11 551 1.35551e+09 0.00183035 117 117 103.5 9 0 0 3669 0 3.05791e+09 19490873 117-abeny
150700 6.46078e+12 599.887 9.68642e+09 0.00167473 114 114 99.4609 9 0 0 3770 0 3.01258e+09 19496499 114-abmad
150800 2.45516e+12 602.552 3.69998e+09 0.00167217 111 111 104.138 7 0 0 3755 0 3.013e+09 19506817 111-abgbg
150900 1.15216e+12 584.914 1.87794e+09 0.00171974 114 114 102.543 8 0 0 3734 0 4.29189e+10 19514022 114-abmcu
151000 8.2725e+12 607.662 1.23071e+10 0.00165452 114 114 99.9353 13 0 0 3774 0 8.10246e+10 19516313 114-abmcz
151100 9.49404e+12 643.463 1.34651e+10 0.00156212 129 129 102.926 10 0 0 3738 0 2.96303e+09 19534746 129-aamnz
151200 2.52135e+11 608.128 4.06341e+08 0.00164661 120 120 104.59 7 3 0 3665 0 3.02483e+09 19536466 120-abcpd
151300 8.63876e+11 617.738 1.36833e+09 0.00162045 132 132 95.4524 8 0 0 3764 0 2.82526e+09 19538075 132-aakgc
151400 6.54708e+11 618.312 1.03215e+09 0.00161898 132 132 100.375 8 0 0 3766 0 3.85047e+10 19561611 132-aakhs
151500 3.46905e+12 624.24 4.95191e+09 0.00160717 123 123 105.28 7 0 0 3734 0 1.03177e+10 19562636 123-aavun
151600 7.96861e+19 665.486 8.46824e+16 0.00156948 115 115 107.27 7 0 0 3805 0 2.94272e+09 19577940 115-aadgm
151700 1.10405e+13 610.683 1.64494e+10 0.00164769 115 115 108.254 7 0 0 3813 0 2.84396e+09 19583187 115-aadgw
151800 8.97262e+11 630.946 1.40008e+09 0.00158603 144 144 101.27 6 0 0 3804 0 2.95907e+09 19583812 144-aafdv
151900 9.84541e+12 651.275 1.37287e+10 0.00154456 123 123 104.25 11 0 0 3756 0 9.59715e+09 19605227 123-aawaz
152000 9.63633e+11 612.27 1.5576e+09 0.00163431 117 117 97.6667 8 0 0 3815 0 1.3952e+14 19603716 117-abexn
152100 9.45724e+12 645.964 1.32994e+10 0.00155598 141 141 107.929 8 0 0 3783 0 3.12101e+09 19596713 141-aafgz
152200 1.49612e+14 633.644 2.04898e+11 0.00158593 126 126 104.195 7 0 0 3801 0 3.13669e+09 19599127 126-aaqpm
152300 1.09636e+13 628.221 1.5959e+10 0.00160036 126 126 108.868 11 0 0 3793 0 5.30243e+09 19636536 126-aaqvh
152400 4.15743e+16 687.897 5.19706e+13 0.00148227 136 136 108.31 8 0 0 3826 0 3.07094e+09 19641280 136-aaarz
152500 9.17456e+12 620.596 1.34681e+10 0.00161907 126 126 106.723 9 0 0 3797 0 3.01003e+09 19651861 126-aaqxm
152600 5.96175e+12 599.228 8.85181e+09 0.00167732 123 123 97.9123 11 0 0 3700 0 1.24028e+14 19656006 123-aawis
152700 5.34303e+12 601.311 8.00688e+09 0.00166956 123 123 97.6893 7 5 2 3696 0 1.06914e+12 19655371 123-aawjr
152800 1.15024e+12 623.214 1.81251e+09 0.00160582 123 123 99 6 0 0 3830 0 3.1104e+09 19674747 123-aawls
152900 8.45262e+11 656.154 1.26771e+09 0.00152512 144 144 110.212 9 0 0 3801 0 4.19909e+10 19676017 144-aafhe
153000 6.12529e+12 619.982 8.77695e+09 0.00162117 126 126 105.946 9 0 0 3811 0 9.98291e+09 19688114 126-aarbe
153100 5.02588e+12 678.879 6.662e+09 0.0014789 132 132 104.576 7 0 0 3871 0 3.14162e+09 19701550 132-aaktt
153200 1.21935e+13 711.2 1.53579e+10 0.00141841 159 159 103 6 0 0 3796 0 3.03685e+09 19712055 159-aacbg
153300 7.94857e+12 708.182 1.01395e+10 0.00141882 135 135 105.273 8 0 0 3766 0 6.02905e+09 19713781 135-aajen
153400 8.67435e+11 629.788 1.36359e+09 0.00158881 123 123 97.4242 6 0 0 3844 0 2.87243e+09 19724609 123-aawtc
153500 1.71413e+16 661.034 2.14588e+13 0.00153182 136 136 107.337 7 0 0 3850 0 4.27996e+10 19731544 136-aaayo
153600 8.19737e+12 666.854 1.11637e+10 0.0015067 135 135 104.625 12 10 4 3777 0 2.9365e+09 19740367 135-aajiq
153700 2.74841e+16 715.211 3.23355e+13 0.0014282 126 126 101.704 8 0 0 3792 0 3.03685e+09 19747739 126-aarin
153800 6.85615e+12 639.286 9.61042e+09 0.00157215 129 129 104.286 8 0 0 3857 0 4.43814e+10 19760536 129-aanlq
153900 4.80729e+12 608.617 6.98407e+09 0.00165073 114 114 102.787 7 1 0 3812 0 4.04754e+10 19759378 114-abmnx
154000 1.1832e+13 672 1.5921e+10 0.00149924 135 135 106 6 14 8 3789 1 4.23742e+10 19777704 135-aajnn
154100 6.88875e+12 656.314 9.4642e+09 0.00152999 138 138 112.333 9 0 0 3880 0 2.97395e+09 19779846 138-aahto
154200 2.88381e+12 690.059 3.78676e+09 0.00145277 144 144 105.235 6 0 0 3793 0 4.31057e+10 19785681 144-aafli
154300 1.60198e+16 719.121 1.83555e+13 0.00140953 153 153 104.879 7 0 0 3837 0 3.05091e+09 19782842 153-aacqe
154400 1.52499e+16 726.235 1.71591e+13 0.00139705 147 147 102.647 10 0 0 3811 0 4.30311e+10 19802574 147-aadxd
154500 9.0777e+11 609.784 1.47264e+09 0.00164131 129 129 102.136 7 0 0 3733 0 1.19552e+14 19803235 129-aanqj
154600 1.30001e+13 622 1.99212e+10 0.00161014 132 132 101.796 9 3 3 3732 0 2.78821e+09 19814596 132-aakza
154700 1.18202e+13 656.821 1.64369e+10 0.00153158 138 138 111.103 9 21 10 3821 0 4.57445e+10 19820581 138-aahxa
154800 7.83578e+12 618.175 1.12399e+10 0.00162849 123 123 104.05 9 13 5 3844 0 2.88215e+09 19839001 123-aaxnq
154900 7.26811e+12 639.508 1.02696e+10 0.0015702 138 138 111.429 8 0 0 3899 0 2.9756e+09 19825179 138-aahwy
155000 2.74108e+16 674.943 3.331e+13 0.00150932 126 126 109.906 8 0 0 3853 0 2.89612e+09 19846704 126-aarsy
155100 9.84797e+12 629.37 1.32894e+10 0.00169514 147 147 98.1522 8 0 0 3810 0 8.32718e+10 19864552 147-aaefl
155200 1.09014e+13 663.909 1.50116e+10 0.00151445 138 138 106.5 8 0 0 3897 0 2.78737e+09 19874200 138-aaidq
155300 1.00389e+13 635.871 1.44389e+10 0.00158039 118 118 106.538 9 0 0 3907 0 3.13437e+09 19873059 118-aacbi
155400 8.30606e+12 608.407 1.2332e+10 0.00165262 114 114 101.714 8 0 0 3819 0 3.02213e+09 19878469 114-abmqw
155500 6.22507e+12 618.897 9.05991e+09 0.00162301 123 123 102.414 8 10 6 3808 0 3.81643e+10 19894565 123-aaxxj
155600 2.50043e+13 672.867 3.58673e+10 0.00149344 135 135 103.222 8 0 0 3872 0 2.92839e+09 19906798 135-aakct
155700 8.42066e+11 607.522 1.36602e+09 0.00164733 114 114 98.8162 9 0 0 3858 0 3.00443e+09 19880178 114-abmqp
155800 8.67369e+11 606.952 1.40742e+09 0.00164891 114 114 98.8021 8 0 0 3858 0 2.80648e+09 19880178 114-abmqp
155900 7.90413e+11 599.838 1.30146e+09 0.00166868 120 120 100.015 7 0 0 3744 0 4.60001e+10 19920820 120-abdql
156000 8.37668e+11 599.659 1.37881e+09 0.00166919 120 120 100.016 10 0 0 3744 0 4.15524e+10 19920820 120-abdql
156100 1.03998e+12 567.167 1.71322e+09 0.00178221 120 120 98.5556 6 0 0 3745 0 1.39059e+10 19944348 120-abdrg
156200 9.09042e+11 654.2 1.36447e+09 0.00152981 129 129 109.3 9 0 0 3842 0 2.87728e+09 19926732 129-aaonl
156300 6.82204e+12 673.375 9.15332e+09 0.00149177 132 132 103.219 6 0 0 3844 0 4.08656e+10 19964276 132-aalkk
156400 6.01424e+12 660.949 8.30156e+09 0.00151812 135 135 103.22 8 6 2 3891 0 2.91276e+09 19972025 135-aakmy
156500 1.47848e+13 676.556 1.94111e+10 0.00150447 123 123 109 9 6 2 3846 0 4.36744e+10 19981304 123-aayhj
156600 1.05728e+13 663.167 1.44771e+10 0.00151638 135 135 112.271 8 0 0 3904 0 2.92249e+09 19983382 135-aakpr
156700 9.19883e+12 641.545 1.29997e+10 0.0015677 129 129 103.273 6 0 0 3833 0 4.37546e+10 19996692 129-aaoqd
156800 9.5378e+11 644.304 1.45904e+09 0.00155327 126 126 101.239 7 0 0 3849 0 3.75692e+10 19999621 126-aasho
156900 2.45123e+11 613.231 3.5949e+08 0.00173051 126 126 102.051 10 0 0 3892 0 4.52822e+10 20006523 126-aasij
157000 1.094e+13 664.578 1.50756e+10 0.00151263 135 135 107.867 8 0 0 3915 0 4.41677e+10 20017597 135-aakvh
157100 1.09563e+13 653.68 1.54333e+10 0.00153773 132 132 100.907 7 19 10 3841 0 4.53436e+10 20022954 132-aalqa
157200 8.68609e+11 592.4 1.43792e+09 0.00169006 120 120 107.267 10 0 0 3798 0 2.65879e+09 20030181 120-abdvi
157300 1.06564e+13 640.444 1.49414e+10 0.00157242 138 138 105.111 10 0 0 3902 0 4.29754e+10 20039570 138-aaivz
157400 7.34203e+12 651.529 1.02049e+10 0.00154119 144 144 109.176 8 0 0 3953 0 4.41889e+10 20044594 144-aagbf
157500 5.36012e+12 665.444 7.28699e+09 0.00150793 147 147 103.639 10 0 0 3853 0 4.03336e+10 20050809 147-aafdl
